#Vertex_X,Vertex_Y,Vertex_Z,Normal_X,Normal_Y,Normal_Z
-100.20549011230469,-82.6585693359375,0.0,0.010640128515660763,-0.9999433755874634,0.0
-100.10546875,-82.65750885009766,0.0,0.010639315471053123,-0.9999433755874634,0.0
-100.00543212890625,-82.65644073486328,0.0,0.010677041485905647,-0.9999430179595947,0.0
-99.90540313720703,-82.6553726196289,0.0,0.007207130081951618,-0.9999740719795227,0.0
-99.80535888671875,-82.65499877929688,0.0,0.0018683652160689235,-0.9999982714653015,0.0
-99.70532989501953,-82.65499877929688,0.0,0.0,-1.0,0.0
-99.60530090332031,-82.65499877929688,0.0,0.0,-1.0,0.0
-99.50526428222656,-82.65499877929688,0.0,0.0,-1.0,0.0
-99.40522766113281,-82.65499877929688,0.0,0.005300264805555344,-0.999985933303833,0.0
-99.30519104003906,-82.65393829345703,0.0,0.010600783862173557,-0.999943733215332,0.0
-99.20516204833984,-82.65287780761719,0.0,0.010639726184308529,-0.9999433755874634,0.0
-99.10514068603516,-82.65180969238281,0.0,0.010639726184308529,-0.9999433755874634,0.0
-99.00511169433594,-82.65074920654297,0.0,0.010639318265020847,-0.9999433755874634,0.0
-98.90508270263672,-82.6496810913086,0.0,0.010715578682720661,-0.9999426603317261,0.0
-98.8050537109375,-82.64860534667969,0.0,0.010791423730552197,-0.9999417662620544,0.0
-98.70501708984375,-82.64752197265625,0.0,0.010753700509667397,-0.9999421834945679,0.0
-98.60499572753906,-82.64645385742188,0.0,0.010753700509667397,-0.9999421834945679,0.0
-98.50495910644531,-82.64537048339844,0.0,0.007283261511474848,-0.9999734163284302,0.0
-98.4049301147461,-82.6449966430664,0.0,0.0018686502007767558,-0.9999982714653015,0.0
-98.30489349365234,-82.6449966430664,0.0,0.0,-1.0,0.0
-98.20486450195312,-82.6449966430664,0.0,0.0,-1.0,0.0
-98.10482788085938,-82.6449966430664,0.0,0.0,-1.0,0.0
-98.0047836303711,-82.6449966430664,0.0,0.005034133791923523,-0.9999873638153076,0.0
-97.9047622680664,-82.64398956298828,0.0,0.010410923510789871,-0.9999458193778992,0.0
-97.80473327636719,-82.64291381835938,0.0,0.010639320127665997,-0.9999434947967529,0.0
-97.70470428466797,-82.64186096191406,0.0,0.010600783862173557,-0.9999438524246216,0.0
-97.60466766357422,-82.64079284667969,0.0,0.009304337203502655,-0.9999567866325378,0.0
-97.504638671875,-82.63999938964844,0.0,0.003966041840612888,-0.9999921321868896,0.0
-97.40460968017578,-82.63999938964844,0.0,0.0,-1.0,0.0
-97.3045654296875,-82.63999938964844,0.0,0.0,-1.0,0.0
-97.20454406738281,-82.63999938964844,0.0,0.0,-1.0,0.0
-97.10449981689453,-82.63999938964844,0.0,0.0032415015157312155,-0.999994695186615,0.0
-97.00447082519531,-82.63935089111328,0.0,0.008504369296133518,-0.9999638795852661,0.0
-96.90444946289062,-82.63829803466797,0.0,0.01060077641159296,-0.9999438524246216,0.0
-96.80440521240234,-82.6372299194336,0.0,0.010677041485905647,-0.9999430179595947,0.0
-96.70438385009766,-82.63616180419922,0.0,0.010639726184308529,-0.9999433755874634,0.0
-96.60435485839844,-82.63510131835938,0.0,0.010677448473870754,-0.9999430179595947,0.0
-96.50432586669922,-82.63402557373047,0.0,0.010753707028925419,-0.9999421834945679,0.0
-96.404296875,-82.63294982910156,0.0,0.010791423730552197,-0.9999417662620544,0.0
-96.30426025390625,-82.63186645507812,0.0,0.010753700509667397,-0.9999421834945679,0.0
-96.20423889160156,-82.63079833984375,0.0,0.009342977777123451,-0.9999563694000244,0.0
-96.10420227050781,-82.62999725341797,0.0,0.0040038698352873325,-0.9999920129776001,0.0
-96.00416564941406,-82.62999725341797,0.0,0.0,-1.0,0.0
-95.90413665771484,-82.62999725341797,0.0,0.0,-1.0,0.0
-95.8041000366211,-82.62999725341797,0.0,0.0,-1.0,0.0
-95.70406341552734,-82.62999725341797,0.0,0.0029743348713964224,-0.9999954700469971,0.0
-95.6040267944336,-82.62940216064453,0.0,0.008275343105196953,-0.9999658465385437,0.0
-95.5040054321289,-82.62834167480469,0.0,0.01063972245901823,-0.9999433755874634,0.0
-95.40397644042969,-82.62727355957031,0.0,0.010677041485905647,-0.9999430179595947,0.0
-95.30393981933594,-82.62620544433594,0.0,0.010600783862173557,-0.9999438524246216,0.0
-95.20391082763672,-82.62515258789062,0.0,0.006025244016200304,-0.9999818801879883,0.0
-95.1038818359375,-82.625,0.0,0.0007627176237292588,-0.9999996423721313,0.0
-95.00384521484375,-82.625,0.0,0.0,-1.0,0.0
-94.90380859375,-82.625,0.0,0.0,-1.0,0.0
-94.80377197265625,-82.625,0.0,0.0011440753005445004,-0.9999993443489075,0.0
-94.70374298095703,-82.62477111816406,0.0,0.00644472474232316,-0.9999792575836182,0.0
-94.60371398925781,-82.62371063232422,0.0,0.010601593181490898,-0.999943733215332,0.0
-94.50369262695312,-82.62265014648438,0.0,0.010638907551765442,-0.9999433755874634,0.0
-94.40364837646484,-82.62158203125,0.0,0.010638907551765442,-0.9999433755874634,0.0
-94.30362701416016,-82.62052154541016,0.0,0.010677441954612732,-0.9999430179595947,0.0
-94.2035903930664,-82.61944580078125,0.0,0.010715575888752937,-0.9999426603317261,0.0
-94.10356903076172,-82.61837768554688,0.0,0.010754113085567951,-0.9999421834945679,0.0
-94.0035400390625,-82.61729431152344,0.0,0.010791425593197346,-0.9999417662620544,0.0
-93.90350341796875,-82.61621856689453,0.0,0.01075370516628027,-0.9999421834945679,0.0
-93.80348205566406,-82.61514282226562,0.0,0.006101800128817558,-0.9999814033508301,0.0
-93.70343780517578,-82.61499786376953,0.0,0.000686335377395153,-0.9999997615814209,0.0
-93.60340881347656,-82.61500549316406,0.0,-2.9112234845030116e-09,-1.0,0.0
-93.50337219238281,-82.61499786376953,0.0,3.8133006455609575e-05,-1.0,0.0
-93.4033432006836,-82.61499786376953,0.0,0.0008769912528805435,-0.9999995827674866,0.0
-93.30329895019531,-82.61482238769531,0.0,0.0062157767824828625,-0.9999806880950928,0.0
-93.2032699584961,-82.61375427246094,0.0,0.010601188987493515,-0.9999438524246216,0.0
-93.10324096679688,-82.61270141601562,0.0,0.010601188987493515,-0.9999438524246216,0.0
-93.00321197509766,-82.61163330078125,0.0,0.010677448473870754,-0.9999430179595947,0.0
-92.90318298339844,-82.61056518554688,0.0,0.008160763420164585,-0.9999667406082153,0.0
-92.80315399169922,-82.61000061035156,0.0,0.002822024282068014,-0.9999960660934448,0.0
-92.70311737060547,-82.61000061035156,0.0,0.0,-1.0,0.0
-92.60308837890625,-82.61000061035156,0.0,0.0,-1.0,0.0
-92.5030517578125,-82.61000061035156,0.0,0.0,-1.0,0.0
-92.40301513671875,-82.61000061035156,0.0,0.004385503940284252,-0.9999904036521912,0.0
-92.30298614501953,-82.60912322998047,0.0,0.00968606024980545,-0.9999530911445618,0.0
-92.20295715332031,-82.60806274414062,0.0,0.010600783862173557,-0.999943733215332,0.0
-92.10292053222656,-82.60700225830078,0.0,0.010600783862173557,-0.999943733215332,0.0
-92.00289154052734,-82.60594177246094,0.0,0.010639726184308529,-0.9999433755874634,0.0
-91.90287017822266,-82.60487365722656,0.0,0.010715575888752937,-0.9999426603317261,0.0
-91.8028335571289,-82.60379791259766,0.0,0.01075370516628027,-0.9999421834945679,0.0
-91.70281219482422,-82.60272216796875,0.0,0.010791832581162453,-0.9999417662620544,0.0
-91.60277557373047,-82.60163879394531,0.0,0.010791423730552197,-0.9999417662620544,0.0
-91.50274658203125,-82.6005630493164,0.0,0.008198677562177181,-0.9999663829803467,0.0
-91.4027099609375,-82.5999984741211,0.0,0.002821809146553278,-0.9999960660934448,0.0
-91.30268096923828,-82.5999984741211,0.0,0.0,-1.0,0.0
-91.20265197753906,-82.5999984741211,0.0,0.0,-1.0,0.0
-91.10260772705078,-82.5999984741211,0.0,0.0,-1.0,0.0
-91.00257873535156,-82.5999984741211,0.0,0.004118259530514479,-0.9999914765357971,0.0
-90.90254211425781,-82.59917449951172,0.0,0.009456954896450043,-0.9999551773071289,0.0
-90.8025131225586,-82.59810638427734,0.0,0.010639318265020847,-0.9999433755874634,0.0
-90.70248413085938,-82.5970458984375,0.0,0.010601188987493515,-0.999943733215332,0.0
-90.60245513916016,-82.59598541259766,0.0,0.010219890624284744,-0.9999477863311768,0.0
-90.50242614746094,-82.59500122070312,0.0,0.0049193548038601875,-0.9999879598617554,0.0
-90.40239715576172,-82.59500122070312,0.0,0.0,-1.0,0.0
-90.30235290527344,-82.59500122070312,0.0,0.0,-1.0,0.0
-90.20232391357422,-82.59500122070312,0.0,0.0,-1.0,0.0
-90.10228729248047,-82.59500122070312,0.0,0.0022881373297423124,-0.9999974370002747,0.0
-90.00225830078125,-82.59454345703125,0.0,0.007626484148204327,-0.9999709725379944,0.0
-89.9022216796875,-82.59347534179688,0.0,0.010639315471053123,-0.9999433755874634,0.0
-89.80220031738281,-82.59241485595703,0.0,0.010601188987493515,-0.999943733215332,0.0
-89.70216369628906,-82.59135437011719,0.0,0.010677043348550797,-0.9999430179595947,0.0
-89.60213470458984,-82.59027862548828,0.0,0.010715578682720661,-0.9999426603317261,0.0
-89.50210571289062,-82.5892105102539,0.0,0.010715988464653492,-0.9999426603317261,0.0
-89.40208435058594,-82.588134765625,0.0,0.010715988464653492,-0.9999426603317261,0.0
-89.30205535888672,-82.58706665039062,0.0,0.010715167969465256,-0.9999426603317261,0.0
-89.20201873779297,-82.58599090576172,0.0,0.01033387053757906,-0.999946653842926,0.0
-89.10198974609375,-82.58499908447266,0.0,0.004957486875355244,-0.999987781047821,0.0
-89.00196075439453,-82.58499908447266,0.0,3.813009971054271e-05,-1.0,0.0
-88.90191650390625,-82.58499145507812,0.0,-5.817815118547287e-09,-1.0,0.0
-88.80188751220703,-82.58499908447266,0.0,-3.813591683865525e-05,-1.0,0.0
-88.70185089111328,-82.58499908447266,0.0,0.0133562246337533,-0.9999107718467712,0.0
-88.60191345214844,-82.58232879638672,0.0,0.04837203398346901,-0.9988293647766113,0.0
-88.50212097167969,-82.57532501220703,0.0,0.06997332721948624,-0.9975488781929016,0.0
-88.40232849121094,-82.56832885742188,0.0,0.17537294328212738,-0.9845020174980164,0.0
-88.3082046508789,-82.54100036621094,0.0,0.3692588210105896,-0.9293265342712402,0.0
-88.21919250488281,-82.49535369873047,0.0,0.4908759891986847,-0.8712294101715088,0.0
-88.13455963134766,-82.44319152832031,0.0,0.5895633697509766,-0.8077222108840942,0.0
-88.05860900878906,-82.37808227539062,0.0,0.6548880338668823,-0.7557259798049927,0.0
-87.98350524902344,-82.31229400634766,0.0,0.7787405252456665,-0.6273462176322937,0.0
-87.93511962890625,-82.22473907470703,0.0,0.8752504587173462,-0.4836699664592743,0.0
-87.88673400878906,-82.13717651367188,0.0,0.9273298978805542,-0.3742448091506958,0.0
-87.86091613769531,-82.04103088378906,0.0,0.9706417322158813,-0.2405298948287964,0.0
-87.8387451171875,-81.9434814453125,0.0,0.9898545145988464,-0.1420847773551941,0.0
-87.83263397216797,-81.844482421875,0.0,0.9999583959579468,-0.009121518582105637,0.0
-87.83697509765625,-81.74453735351562,0.0,0.9955435991287231,0.09430242329835892,0.0
-87.85130310058594,-81.64674377441406,0.0,0.9656183123588562,0.2599639892578125,0.0
-87.8884506225586,-81.55387115478516,0.0,0.9199913144111633,0.39193859696388245,0.0
-87.9294662475586,-81.46324157714844,0.0,0.8518361449241638,0.5238082408905029,0.0
-87.99217987060547,-81.38531494140625,0.0,0.7790275812149048,0.6269896626472473,0.0
-88.0549087524414,-81.30738067626953,0.0,0.7073748111724854,0.7068386673927307,0.0
-88.13114166259766,-81.24592590332031,0.0,0.5477664470672607,0.8366312384605408,0.0
-88.2198257446289,-81.19965362548828,0.0,0.46256858110427856,0.8865835070610046,0.0
-88.30851745605469,-81.15338134765625,0.0,0.462552934885025,0.8865916132926941,0.0
-88.39720916748047,-81.10710906982422,0.0,0.3266863226890564,0.9451327919960022,0.0
-88.4930419921875,-81.08920288085938,0.0,0.09852966666221619,0.9951341152191162,0.0
-88.59306335449219,-81.08793640136719,0.0,0.01266059186309576,0.9999198913574219,0.0
-88.6930923461914,-81.086669921875,0.0,0.01266010943800211,0.9999198913574219,0.0
-88.79312133789062,-81.08540344238281,0.0,0.004499692935496569,0.9999898076057434,0.0
-88.89315032958984,-81.08576965332031,0.0,-0.007550582755357027,0.9999715685844421,0.0
-88.99317932128906,-81.0869140625,0.0,-0.011363770812749863,0.999935507774353,0.0
-89.09320831298828,-81.08804321289062,0.0,-0.011325638741254807,0.9999358654022217,0.0
-89.1932373046875,-81.08917999267578,0.0,-0.009761991910636425,0.9999523162841797,0.0
-89.29327392578125,-81.08999633789062,0.0,-0.004080129787325859,0.9999915957450867,0.0
-89.39330291748047,-81.08999633789062,0.0,0.0,1.0,0.0
-89.49333953857422,-81.08999633789062,0.0,0.0,1.0,0.0
-89.59337615966797,-81.08999633789062,0.0,0.0,1.0,0.0
-89.69340515136719,-81.08999633789062,0.0,-0.005300668999552727,0.999985933303833,0.0
-89.7934341430664,-81.09105682373047,0.0,-0.010982479900121689,0.9999397397041321,0.0
-89.89346313476562,-81.09219360351562,0.0,-0.011401462368667126,0.9999350309371948,0.0
-89.99349975585938,-81.09333801269531,0.0,-0.011401896364986897,0.9999350309371948,0.0
-90.09352111816406,-81.09447479248047,0.0,-0.011401896364986897,0.9999350309371948,0.0
-90.19355773925781,-81.09561920166016,0.0,-0.011440026573836803,0.9999345541000366,0.0
-90.2935791015625,-81.09676361083984,0.0,-0.011478589847683907,0.9999340772628784,0.0
-90.39360809326172,-81.09791564941406,0.0,-0.011477717198431492,0.9999340772628784,0.0
-90.49364471435547,-81.09906005859375,0.0,-0.010410451330244541,0.9999458193778992,0.0
-90.59366607666016,-81.0999984741211,0.0,-0.004690920934081078,0.9999890327453613,0.0
-90.6937026977539,-81.0999984741211,0.0,-3.8133006455609575e-05,1.0,0.0
-90.79373931884766,-81.10000610351562,0.0,0.0,1.0,0.0
-90.8937759399414,-81.0999984741211,0.0,3.8133006455609575e-05,1.0,0.0
-90.99380493164062,-81.0999984741211,0.0,-0.004461769480258226,0.9999900460243225,0.0
-91.09383392333984,-81.10089111328125,0.0,-0.010181746445596218,0.9999481439590454,0.0
-91.19386291503906,-81.10203552246094,0.0,-0.011401898227632046,0.9999350309371948,0.0
-91.29389190673828,-81.1031723022461,0.0,-0.011363336816430092,0.999935507774353,0.0
-91.39392852783203,-81.10430908203125,0.0,-0.009151757694780827,0.9999580979347229,0.0
-91.49395751953125,-81.1050033569336,0.0,-0.003432170022279024,0.9999940991401672,0.0
-91.59398651123047,-81.10499572753906,0.0,5.817815118547287e-09,1.0,0.0
-91.69403076171875,-81.1050033569336,0.0,-3.813009971054271e-05,1.0,0.0
-91.7940673828125,-81.1050033569336,0.0,-0.00022881547920405865,1.0,0.0
-91.89409637451172,-81.10504913330078,0.0,-0.005911222193390131,0.9999825358390808,0.0
-91.9941177368164,-81.10618591308594,0.0,-0.011326071806252003,0.9999357461929321,0.0
-92.09414672851562,-81.10731506347656,0.0,-0.011363770812749863,0.999935507774353,0.0
-92.19417572021484,-81.10845947265625,0.0,-0.01136334054172039,0.999935507774353,0.0
-92.2942123413086,-81.10958862304688,0.0,-0.011401467956602573,0.9999350309371948,0.0
-92.39424133300781,-81.1107406616211,0.0,-0.011516721919178963,0.999933660030365,0.0
-92.4942626953125,-81.11189270019531,0.0,-0.011478157714009285,0.9999340772628784,0.0
-92.59429931640625,-81.113037109375,0.0,-0.011440026573836803,0.9999345541000366,0.0
-92.69432067871094,-81.11418151855469,0.0,-0.009800557978451252,0.999951958656311,0.0
-92.79435729980469,-81.11499786376953,0.0,-0.004080129787325859,0.9999915957450867,0.0
-92.8943862915039,-81.11499786376953,0.0,0.0,1.0,0.0
-92.99442291259766,-81.11499786376953,0.0,0.0,1.0,0.0
-93.0944595336914,-81.11499786376953,0.0,0.0,1.0,0.0
-93.19448852539062,-81.11499786376953,0.0,-0.00507149426266551,0.9999871850013733,0.0
-93.29452514648438,-81.11601257324219,0.0,-0.010791881941258907,0.9999417662620544,0.0
-93.39454650878906,-81.11715698242188,0.0,-0.01136377640068531,0.999935507774353,0.0
-93.49458312988281,-81.1182861328125,0.0,-0.01136334054172039,0.999935507774353,0.0
-93.59461212158203,-81.11943054199219,0.0,-0.008580413646996021,0.9999632239341736,0.0
-93.69463348388672,-81.12000274658203,0.0,-0.002860376611351967,0.9999958872795105,0.0
-93.794677734375,-81.12000274658203,0.0,0.0,1.0,0.0
-93.89471435546875,-81.12000274658203,0.0,0.0,1.0,0.0
-93.9947509765625,-81.12000274658203,0.0,-0.0008389891590923071,0.9999995827674866,0.0
-94.09477996826172,-81.12017059326172,0.0,-0.006520950235426426,0.99997878074646,0.0
-94.19480895996094,-81.12130737304688,0.0,-0.011363336816430092,0.999935507774353,0.0
-94.29484558105469,-81.12244415283203,0.0,-0.011363770812749863,0.999935507774353,0.0
-94.39486694335938,-81.12358093261719,0.0,-0.01136420201510191,0.9999353885650635,0.0
-94.4948959350586,-81.12471771240234,0.0,-0.011401898227632046,0.9999350309371948,0.0
-94.59492492675781,-81.12586212158203,0.0,-0.011477714404463768,0.9999340772628784,0.0
-94.69496154785156,-81.12701416015625,0.0,-0.011478150263428688,0.9999340772628784,0.0
-94.79498291015625,-81.12815856933594,0.0,-0.011478589847683907,0.9999340772628784,0.0
-94.89501190185547,-81.12931060791016,0.0,-0.009190318174660206,0.999957799911499,0.0
-94.99504089355469,-81.12999725341797,0.0,-0.0034321718849241734,0.9999940991401672,0.0
-95.0950698852539,-81.12999725341797,0.0,0.0,1.0,0.0
-95.19511413574219,-81.12999725341797,0.0,0.0,1.0,0.0
-95.2951431274414,-81.12999725341797,0.0,0.0,1.0,0.0
-95.39517974853516,-81.12999725341797,0.0,-0.005681976210325956,0.9999839067459106,0.0
-95.49520874023438,-81.13113403320312,0.0,-0.011401898227632046,0.9999350309371948,0.0
-95.5952377319336,-81.13227844238281,0.0,-0.011401898227632046,0.9999350309371948,0.0
-95.69526672363281,-81.13341522216797,0.0,-0.011363768950104713,0.999935507774353,0.0
-95.79529571533203,-81.13455200195312,0.0,-0.007893792353570461,0.9999687671661377,0.0
-95.89532470703125,-81.13499450683594,0.0,-0.0022499996703118086,0.9999974966049194,0.0
-95.995361328125,-81.13500213623047,0.0,-3.8133006455609575e-05,1.0,0.0
-96.09539794921875,-81.13500213623047,0.0,0.0,1.0,0.0
-96.1954345703125,-81.13500213623047,0.0,-0.0014490497997030616,0.9999989867210388,0.0
-96.29547119140625,-81.13529205322266,0.0,-0.007131430320441723,0.9999746084213257,0.0
-96.39549255371094,-81.13642883300781,0.0,-0.01132564339786768,0.9999358654022217,0.0
-96.49552917480469,-81.13755798339844,0.0,-0.01136377640068531,0.999935507774353,0.0
-96.59555053710938,-81.13870239257812,0.0,-0.011364205740392208,0.9999353885650635,0.0
-96.6955795288086,-81.13983154296875,0.0,-0.011363770812749863,0.999935507774353,0.0
-96.79560852050781,-81.14097595214844,0.0,-0.011516283266246319,0.999933660030365,0.0
-96.89563751220703,-81.14213562011719,0.0,-0.011516283266246319,0.999933660030365,0.0
-96.99566650390625,-81.14328002929688,0.0,-0.011478153988718987,0.9999340772628784,0.0
-97.09569549560547,-81.1444320678711,0.0,-0.008579975925385952,0.9999632239341736,0.0
-97.19573211669922,-81.1449966430664,0.0,-0.002821809146553278,0.9999960660934448,0.0
-97.29576110839844,-81.1449966430664,0.0,0.0,1.0,0.0
-97.39579772949219,-81.1449966430664,0.0,0.0,1.0,0.0
-97.49583435058594,-81.1449966430664,0.0,-0.0006101742619648576,0.9999998211860657,0.0
-97.59586334228516,-81.1451187133789,0.0,-0.006292139645665884,0.9999802112579346,0.0
-97.69589233398438,-81.14625549316406,0.0,-0.011401462368667126,0.9999350309371948,0.0
-97.79592895507812,-81.14739990234375,0.0,-0.011363334022462368,0.999935507774353,0.0
-97.89595794677734,-81.14852905273438,0.0,-0.011326071806252003,0.9999357461929321,0.0
-97.99597930908203,-81.14966583251953,0.0,-0.007360220421105623,0.9999728798866272,0.0
-98.09601593017578,-81.1500015258789,0.0,-0.001677845255471766,0.9999985694885254,0.0
-98.19606018066406,-81.1500015258789,0.0,0.0,1.0,0.0
-98.29608154296875,-81.1500015258789,0.0,0.0,1.0,0.0
-98.3961181640625,-81.1500015258789,0.0,-0.002021190943196416,0.9999979734420776,0.0
-98.49614715576172,-81.15040588378906,0.0,-0.007740380708128214,0.999970018863678,0.0
-98.59619140625,-81.15155029296875,0.0,-0.011363327503204346,0.999935507774353,0.0
-98.69621276855469,-81.15267944335938,0.0,-0.011364198289811611,0.9999353885650635,0.0
-98.7962417602539,-81.15382385253906,0.0,-0.01136334054172039,0.999935507774353,0.0
-98.89627838134766,-81.15495300292969,0.0,-0.011440038681030273,0.9999346137046814,0.0
-98.99629974365234,-81.15611267089844,0.0,-0.011516725644469261,0.999933660030365,0.0
-99.09632873535156,-81.15725708007812,0.0,-0.011478153988718987,0.9999340772628784,0.0
-99.19635772705078,-81.15840911865234,0.0,-0.011516282334923744,0.999933660030365,0.0
-99.29638671875,-81.15956115722656,0.0,-0.007970052771270275,0.9999682307243347,0.0
-99.39641571044922,-81.16000366210938,0.0,-0.0022118669003248215,0.9999975562095642,0.0
-99.49645233154297,-81.16000366210938,0.0,0.0,1.0,0.0
-99.59648132324219,-81.16000366210938,0.0,0.0,1.0,0.0
-99.69651794433594,-81.16000366210938,0.0,-0.0012203464284539223,0.9999992251396179,0.0
-99.79654693603516,-81.16024780273438,0.0,-0.006902297958731651,0.9999761581420898,0.0
-99.89657592773438,-81.16138458251953,0.0,-0.011363336816430092,0.999935507774353,0.0
-99.99661254882812,-81.16252136230469,0.0,-0.011363336816430092,0.999935507774353,0.0
-100.09664154052734,-81.16365814208984,0.0,-0.011325638741254807,0.9999358654022217,0.0
-100.19667053222656,-81.16478729248047,0.0,-0.006711629219353199,0.9999774694442749,0.0
-100.29669952392578,-81.16500091552734,0.0,-0.0010678039398044348,0.9999995231628418,0.0
-100.39673614501953,-81.16500091552734,0.0,0.0,1.0,0.0
-100.49676513671875,-81.16500091552734,0.0,0.0,1.0,0.0
-100.59680938720703,-81.16500091552734,0.0,-0.0026694852858781815,0.9999964237213135,0.0
-100.69683837890625,-81.16553497314453,0.0,-0.00835096463561058,0.9999650716781616,0.0
-100.796875,-81.16667175292969,0.0,-0.011325636878609657,0.9999358654022217,0.0
-100.89689636230469,-81.16780090332031,0.0,-0.011364198289811611,0.9999353885650635,0.0
-100.9969253540039,-81.1689453125,0.0,-0.011401898227632046,0.9999350309371948,0.0
-101.09695434570312,-81.17008209228516,0.0,-0.011401898227632046,0.9999350309371948,0.0
-101.19698333740234,-81.17122650146484,0.0,-0.011478153988718987,0.9999340772628784,0.0
-101.29701232910156,-81.17237854003906,0.0,-0.011516282334923744,0.999933660030365,0.0
-101.39704132080078,-81.17353057861328,0.0,-0.011516282334923744,0.999933660030365,0.0
-101.4970703125,-81.1746826171875,0.0,-0.007359905634075403,0.999972939491272,0.0
-101.59709930419922,-81.17500305175781,0.0,-0.0016017023008316755,0.9999986886978149,0.0
-101.69713592529297,-81.17500305175781,0.0,0.0,1.0,0.0
-101.79717254638672,-81.17500305175781,0.0,0.0,1.0,0.0
-101.89720916748047,-81.17500305175781,0.0,-0.0018305147532373667,0.9999983310699463,0.0
-101.99723815917969,-81.17536926269531,0.0,-0.0075124516151845455,0.9999717473983765,0.0
-102.0972671508789,-81.17650604248047,0.0,-0.011363768950104713,0.999935507774353,0.0
-102.19729614257812,-81.17764282226562,0.0,-0.01136420201510191,0.9999353885650635,0.0
-102.29731750488281,-81.17877960205078,0.0,-0.011363770812749863,0.999935507774353,0.0
-102.39735412597656,-81.17991638183594,0.0,-0.006100999191403389,0.9999813437461853,0.0
-102.49739074707031,-81.18000030517578,0.0,-0.00041946303099393845,0.9999999403953552,0.0
-102.59742736816406,-81.18000030517578,0.0,0.0,1.0,0.0
-102.69746398925781,-81.18000030517578,0.0,0.0,1.0,0.0
-102.79749298095703,-81.18000030517578,0.0,-0.0032793863210827112,0.999994695186615,0.0
-102.89752960205078,-81.18065643310547,0.0,-0.008923578076064587,0.9999601244926453,0.0
-102.99755096435547,-81.1817855834961,0.0,-0.011326069943606853,0.9999357461929321,0.0
-103.09757995605469,-81.18292236328125,0.0,-0.011363336816430092,0.999935507774353,0.0
-103.19761657714844,-81.1840591430664,0.0,-0.011401901952922344,0.9999350309371948,0.0
-103.29763793945312,-81.1852035522461,0.0,-0.011478589847683907,0.9999340772628784,0.0
-103.39766693115234,-81.18635559082031,0.0,-0.011478153988718987,0.9999340772628784,0.0
-103.49769592285156,-81.1875,0.0,-0.011478153988718987,0.9999340772628784,0.0
-103.59772491455078,-81.18865203857422,0.0,-0.011516282334923744,0.999933660030365,0.0
-103.69775390625,-81.18980407714844,0.0,-0.006749674677848816,0.9999772310256958,0.0
-103.79779052734375,-81.19000244140625,0.0,-0.0009914569091051817,0.9999995827674866,0.0
-103.8978271484375,-81.19000244140625,0.0,0.0,1.0,0.0
-103.99785614013672,-81.19000244140625,0.0,0.0,1.0,0.0
-104.09789276123047,-81.19000244140625,0.0,0.019663099199533463,0.9998067021369934,0.0
-104.19774627685547,-81.18607330322266,0.0,0.0654790922999382,0.9978538751602173,0.0
-104.29736328125,-81.17691040039062,0.0,0.09159812331199646,0.9957960247993469,0.0
-104.39697265625,-81.1677474975586,0.0,0.0915568470954895,0.9957998991012573,0.0
-104.49659729003906,-81.1585922241211,0.0,0.106291264295578,0.9943349957466125,0.0
-104.59519958496094,-81.14656829833984,0.0,0.34521058201789856,0.9385251998901367,0.0
-104.67868041992188,-81.09144592285156,0.0,0.5510780811309814,0.8344536423683167,0.0
-104.76214599609375,-81.03631591796875,0.0,0.5510870814323425,0.8344477415084839,0.0
-104.84563446044922,-80.98118591308594,0.0,0.6602826714515686,0.751017153263092,0.0
-104.91067504882812,-80.90582275390625,0.0,0.7681254744529724,0.6402993202209473,0.0
-104.97340393066406,-80.82789611816406,0.0,0.8119540810585022,0.583721399307251,0.0
-105.02635192871094,-80.74507904052734,0.0,0.9174450635910034,0.39786243438720703,0.0
-105.05105590820312,-80.64813995361328,0.0,0.969008207321167,0.24702827632427216,0.0
-105.07577514648438,-80.55120849609375,0.0,0.9873080253601074,0.1588166356086731,0.0
-105.08263397216797,-80.45237731933594,0.0,0.9998757243156433,0.015762239694595337,0.0
-105.078857421875,-80.3524169921875,0.0,0.9992886185646057,-0.037714045494794846,0.0
-105.07508850097656,-80.25244903564453,0.0,0.9760202765464783,-0.21768011152744293,0.0
-105.03608703613281,-80.16050720214844,0.0,0.9188401103019714,-0.3946298360824585,0.0
-104.99620056152344,-80.06877136230469,0.0,0.8801896572113037,-0.4746219515800476,0.0
-104.94235229492188,-79.98638916015625,0.0,0.7807630896568298,-0.6248271465301514,0.0
-104.87265014648438,-79.91463470458984,0.0,0.714562714099884,-0.699571430683136,0.0
-104.80245971679688,-79.84349822998047,0.0,0.6150500774383545,-0.7884880900382996,0.0
-104.71629333496094,-79.79268646240234,0.0,0.5079531073570251,-0.8613846898078918,0.0
-104.630126953125,-79.74187469482422,0.0,0.3868620693683624,-0.9221376180648804,0.0
-104.5345687866211,-79.7162857055664,0.0,0.2189444750547409,-0.9757373929023743,0.0
-104.43614959716797,-79.69839477539062,0.0,0.17888881266117096,-0.9838693737983704,0.0
-104.33773040771484,-79.68049621582031,0.0,0.09229562431573868,-0.9957317113876343,0.0
-104.23774719238281,-79.68000030517578,0.0,0.002479946706444025,-0.9999969005584717,0.0
-104.13770294189453,-79.68000030517578,0.0,0.0,-1.0,0.0
-104.03766632080078,-79.68000030517578,0.0,0.0,-1.0,0.0
